product_id,product_name,product_category,freshness_score,days_since_arrival,days_to_expiry,original_price,cost_price,current_stock,daily_sales,demand_level,season,discount_percentage,remaining_shelf_life_days
203022,Yogurt,Dairy,0.54,5,3,71.18,49.6,289,20,low,summer,27.2,3
203023,Spinach,Vegetables,0.8,1,4,27.58,17.99,165,16,low,summer,23.8,4
203024,Mutton,Meat,0.69,5,3,700.15,540.07,53,33,high,rainy,5.8,3
203025,Chicken Breast,Meat,0.81,3,3,255.59,207.4,147,31,low,rainy,14.4,3
203026,Tomato,Vegetables,0.7,4,4,32.7,20.09,279,25,low,rainy,23.8,4
203027,Minced Meat,Meat,0.78,3,1,286.54,216.31,43,41,high,winter,7.7,1
203028,Chicken Breast,Meat,0.61,4,1,248.22,198.59,136,20,low,rainy,17.5,1
203029,Bun,Bakery,0.91,1,1,27.59,18.04,116,77,high,winter,8.8,1
203030,Papaya,Fruits,0.86,1,5,79.14,53.3,317,45,low,winter,12.0,5
203031,Butter,Dairy,0.99,0,30,93.6,69.61,265,31,low,winter,18.7,30
203032,Butter,Dairy,0.37,25,4,88.27,66.18,266,35,low,summer,24.9,4
203033,Cake,Bakery,0.93,1,4,247.51,154.18,211,79,medium,winter,7.2,4
203034,Bread,Bakery,0.86,1,3,45.92,30.68,82,81,high,rainy,5.7,3
203035,Sausage,Meat,0.7,6,5,176.63,117.02,147,24,low,rainy,16.4,5
203036,Carrot,Vegetables,0.99,0,14,42.34,26.01,162,56,medium,winter,1.5,14
203037,Chicken Breast,Meat,0.99,0,5,242.27,171.95,162,16,low,winter,15.3,5
203038,Fish Fillet,Meat,0.8,2,2,325.81,212.29,163,14,low,summer,27.0,2
203039,Papaya,Fruits,0.72,2,2,82.77,54.06,313,72,medium,summer,16.3,2
203040,Spinach,Vegetables,0.77,1,3,27.41,20.3,184,18,low,summer,22.5,3
203041,Grapes,Fruits,0.97,1,7,130.65,83.36,309,32,low,winter,15.8,7
203042,Apple,Fruits,0.59,7,5,151.82,98.79,140,44,medium,summer,10.6,5
203043,Paneer,Dairy,0.67,4,4,112.8,74.49,235,51,low,summer,19.8,4
203044,Minced Meat,Meat,0.75,3,1,326.11,236.17,116,41,medium,summer,15.3,1
203045,Potato,Vegetables,0.63,11,8,33.38,24.59,278,75,medium,rainy,6.3,8
203046,Mutton,Meat,0.69,5,3,734.71,443.76,168,27,low,summer,23.4,3
203047,Bread,Bakery,0.89,0,3,39.99,28.39,148,77,high,rainy,1.9,3
203048,Orange,Fruits,0.89,2,9,91.82,72.94,252,19,low,winter,15.2,9
203049,Muffin,Bakery,0.89,0,4,35.86,26.44,160,29,low,summer,14.4,4
203050,Muffin,Bakery,0.99,0,3,38.49,29.49,217,70,medium,winter,11.7,3
203051,Carrot,Vegetables,0.9,0,14,43.04,33.72,247,36,low,rainy,15.9,14
203052,Cheese,Dairy,0.91,2,18,215.24,169.32,208,66,medium,winter,3.5,18
203053,Paneer,Dairy,0.88,1,7,111.43,81.86,82,65,high,summer,1.8,7
203054,Orange,Fruits,0.99,0,10,97.45,77.8,211,63,medium,rainy,3.7,10
203055,Yogurt,Dairy,0.7,3,4,69.39,48.92,76,67,high,summer,4.6,4
203056,Croissant,Bakery,0.91,1,3,60.02,38.93,159,58,medium,winter,4.7,3
203057,Cucumber,Vegetables,0.92,0,7,35.42,21.69,220,84,medium,summer,3.1,7
203058,Milk,Dairy,0.93,0,5,60.93,38.03,254,21,low,rainy,19.4,5
203059,Cake,Bakery,0.81,2,4,241.55,162.18,210,57,medium,summer,4.7,4
203060,Cucumber,Vegetables,0.89,1,6,37.89,24.29,151,26,low,rainy,10.5,6
203061,Paneer,Dairy,0.65,5,2,129.69,98.28,209,73,medium,rainy,15.2,2
203062,Carrot,Vegetables,0.79,3,11,37.86,23.1,90,13,low,summer,15.3,11
203063,Cheese,Dairy,0.49,10,9,230.88,170.15,266,19,low,rainy,23.5,9
203064,Bun,Bakery,0.86,2,1,28.88,22.26,206,104,high,winter,7.0,1
203065,Minced Meat,Meat,0.77,2,1,278.29,216.09,148,13,low,summer,18.0,1
203066,Minced Meat,Meat,0.89,1,2,294.64,179.81,60,19,medium,rainy,15.9,2
203067,Paneer,Dairy,0.71,3,3,116.15,89.3,217,27,low,summer,21.8,3
203068,Butter,Dairy,0.6,17,12,95.44,62.12,67,55,high,winter,2.7,12
203069,Milk,Dairy,0.63,5,1,60.58,38.62,319,28,low,rainy,31.3,1
203070,Potato,Vegetables,0.87,2,19,34.31,27.05,159,32,low,winter,7.1,19
203071,Orange,Fruits,0.78,6,3,97.67,63.71,194,29,low,winter,19.1,3
203072,Orange,Fruits,0.77,7,4,98.59,75.72,303,78,medium,rainy,9.7,4
203073,Cucumber,Vegetables,0.78,2,6,37.79,26.18,166,23,low,summer,15.9,6
203074,Milk,Dairy,0.74,2,4,54.13,35.63,218,47,low,summer,18.2,4
203075,Banana,Fruits,0.6,5,1,53.32,42.2,194,66,medium,summer,17.5,1
203076,Yogurt,Dairy,0.56,5,3,68.44,44.86,293,62,low,summer,24.9,3
203077,Bun,Bakery,0.88,1,1,25.78,16.97,250,32,low,rainy,27.6,1
203078,Papaya,Fruits,0.86,1,4,81.42,53.78,269,15,low,summer,25.5,4
203079,Butter,Dairy,0.76,8,23,90.75,67.21,293,68,medium,winter,2.8,23
203080,Muffin,Bakery,0.89,0,3,35.86,25.21,204,21,low,summer,21.7,3
203081,Milk,Dairy,0.79,1,5,59.57,36.16,260,44,low,summer,16.9,5
203082,Milk,Dairy,0.85,2,5,59.35,43.44,105,87,high,summer,1.2,5
203083,Fish Fillet,Meat,0.72,3,1,347.76,237.84,153,28,low,rainy,23.4,1
203084,Minced Meat,Meat,0.76,2,3,307.93,238.82,152,33,low,summer,18.1,3
203085,Muffin,Bakery,0.84,3,1,38.39,24.81,102,84,high,winter,8.8,1
203086,Cake,Bakery,0.8,2,2,283.88,188.74,258,51,low,summer,19.1,2
203087,Croissant,Bakery,0.8,1,2,56.65,34.01,154,27,low,rainy,24.9,2
203088,Muffin,Bakery,0.75,2,2,33.2,22.77,129,45,medium,summer,16.0,2
203089,Paneer,Dairy,0.64,4,3,130.26,80.76,294,83,medium,summer,13.0,3
203090,Orange,Fruits,0.87,1,9,89.35,69.25,110,28,medium,rainy,1.1,9
203091,Bun,Bakery,0.71,2,1,30.43,24.1,97,57,high,summer,10.4,1
203092,Paneer,Dairy,0.86,2,4,131.49,106.23,80,14,low,winter,17.1,4
203093,Sausage,Meat,0.68,5,6,168.58,128.88,51,21,medium,summer,7.8,6
203094,Cake,Bakery,0.77,4,1,274.14,180.02,80,57,high,rainy,9.2,1
203095,Croissant,Bakery,0.86,1,3,56.7,34.84,244,30,low,rainy,27.4,3
203096,Minced Meat,Meat,0.82,2,2,319.22,244.8,68,33,medium,winter,14.1,2
203097,Tomato,Vegetables,0.96,0,7,33.35,26.89,151,61,medium,summer,1.1,7
203098,Spinach,Vegetables,0.7,3,2,29.52,18.92,180,59,medium,rainy,13.8,2
203099,Cake,Bakery,0.76,4,1,250.89,186.67,110,21,low,winter,18.7,1
203100,Orange,Fruits,0.73,5,4,83.84,61.32,233,12,low,rainy,24.3,4
203101,Yogurt,Dairy,0.84,2,5,68.22,45.57,289,73,medium,rainy,2.2,5
203102,Minced Meat,Meat,0.84,2,1,305.12,198.91,95,14,low,summer,24.9,1
203103,Apple,Fruits,0.65,7,4,134.81,84.72,182,12,low,winter,21.9,4
203104,Mutton,Meat,0.7,5,3,705.74,521.26,167,22,low,rainy,22.7,3
203105,Yogurt,Dairy,0.46,7,2,66.47,44.11,218,12,low,winter,32.6,2
203106,Banana,Fruits,0.72,3,2,55.4,41.78,267,71,medium,rainy,16.3,2
203107,Cheese,Dairy,0.8,2,17,210.77,131.15,273,45,low,summer,14.1,17
203108,Spinach,Vegetables,0.78,3,1,26.47,16.15,313,19,low,rainy,27.2,1
203109,Butter,Dairy,0.89,2,27,94.17,59.07,63,37,high,winter,0.6,27
203110,Croissant,Bakery,0.83,2,2,54.89,37.15,160,31,low,rainy,22.0,2
203111,Cucumber,Vegetables,0.9,2,4,34.76,21.49,297,19,low,winter,23.2,4
203112,Cheese,Dairy,0.29,16,3,194.6,129.26,138,51,medium,winter,17.1,3
203113,Spinach,Vegetables,0.72,3,2,27.54,17.7,308,48,low,rainy,29.5,2
203114,Cheese,Dairy,0.35,12,8,197.62,146.34,277,27,low,rainy,24.6,8
203115,Cheese,Dairy,0.43,11,8,197.6,142.28,176,34,low,winter,20.2,8
203116,Spinach,Vegetables,0.97,0,4,30.08,24.61,274,39,low,winter,16.9,4
203117,Orange,Fruits,0.84,3,7,90.61,66.97,146,14,low,winter,16.6,7
203118,Milk,Dairy,0.96,0,6,52.6,40.17,83,81,high,rainy,0.0,6
203119,Croissant,Bakery,0.94,2,2,51.26,34.06,140,46,medium,winter,10.5,2
203120,Muffin,Bakery,0.9,2,1,36.84,24.84,142,84,high,rainy,5.1,1
203121,Butter,Dairy,0.42,23,7,90.53,56.78,248,22,low,winter,26.1,7
203122,Cake,Bakery,0.97,0,5,264.45,203.17,237,44,low,winter,10.9,5
203123,Cake,Bakery,0.99,1,3,254.31,207.24,89,77,high,winter,2.8,3
203124,Chicken Breast,Meat,0.76,3,1,269.21,187.42,127,31,medium,winter,11.8,1
203125,Papaya,Fruits,0.8,2,3,79.12,51.28,142,67,medium,summer,5.7,3
203126,Butter,Dairy,0.66,11,20,87.62,52.71,204,62,medium,rainy,6.5,20
203127,Mutton,Meat,0.84,2,4,710.66,514.8,162,15,low,summer,26.3,4
203128,Cucumber,Vegetables,0.67,6,2,39.45,25.85,255,34,low,summer,28.4,2
203129,Sausage,Meat,0.67,6,4,175.72,110.52,170,26,low,summer,27.3,4
203130,Cheese,Dairy,0.47,10,11,224.64,171.13,71,12,low,rainy,20.1,11
203131,Cake,Bakery,0.92,0,4,240.15,148.1,147,63,medium,rainy,6.1,4
203132,Muffin,Bakery,0.84,2,1,38.38,29.6,218,28,low,summer,21.0,1
203133,Bun,Bakery,0.99,0,2,27.65,17.48,90,49,high,winter,6.4,2
203134,Muffin,Bakery,0.95,0,4,38.13,30.33,136,44,medium,summer,6.4,4
203135,Grapes,Fruits,0.7,4,4,141.67,110.27,304,20,low,summer,20.5,4
203136,Grapes,Fruits,0.98,0,6,134.53,109.27,146,48,medium,rainy,1.7,6
203137,Spinach,Vegetables,0.82,2,3,27.5,17.95,86,19,low,rainy,16.1,3
203138,Butter,Dairy,0.42,20,10,103.65,62.29,159,8,low,summer,29.0,10
203139,Grapes,Fruits,0.64,4,4,127.38,82.73,77,63,high,summer,7.1,4
203140,Bread,Bakery,0.91,0,4,44.56,29.42,109,87,high,summer,5.8,4
203141,Papaya,Fruits,0.99,0,4,82.59,58.95,165,62,medium,winter,5.9,4
203142,Cake,Bakery,0.73,3,2,250.19,188.01,93,69,high,summer,8.4,2
203143,Bread,Bakery,0.93,1,3,45.1,30.93,212,89,medium,winter,6.3,3
203144,Potato,Vegetables,0.6,17,4,32.18,21.55,312,15,low,winter,25.2,4
203145,Banana,Fruits,0.59,4,2,60.12,48.88,223,25,low,summer,19.3,2
203146,Mutton,Meat,0.73,4,4,764.09,477.82,116,38,medium,summer,11.9,4
203147,Milk,Dairy,0.64,3,3,59.4,46.11,191,54,medium,summer,16.0,3
203148,Cucumber,Vegetables,0.8,3,5,36.35,23.79,262,62,medium,winter,3.6,5
203149,Fish Fillet,Meat,0.91,1,3,312.81,228.75,58,20,medium,winter,7.1,3
203150,Fish Fillet,Meat,0.82,0,4,313.51,254.02,130,42,medium,summer,8.0,4
203151,Yogurt,Dairy,0.74,2,5,70.39,56.93,182,67,medium,summer,7.8,5
203152,Butter,Dairy,0.8,5,24,94.51,75.7,139,29,low,rainy,10.1,24
203153,Cucumber,Vegetables,0.6,6,2,37.57,27.83,206,40,low,summer,23.1,2
203154,Grapes,Fruits,0.73,3,4,141.83,114.8,76,33,medium,winter,6.6,4
203155,Paneer,Dairy,0.63,4,3,126.65,84.03,285,72,medium,rainy,10.1,3
203156,Banana,Fruits,0.79,2,3,55.69,40.73,113,54,medium,summer,5.9,3
203157,Carrot,Vegetables,0.82,11,3,38.2,26.48,109,79,high,rainy,3.8,3
203158,Cheese,Dairy,0.37,12,8,201.09,164.37,203,29,low,rainy,17.1,8
203159,Spinach,Vegetables,0.72,3,2,28.29,21.75,150,17,low,rainy,20.5,2
203160,Tomato,Vegetables,0.65,7,1,33.26,24.58,117,72,high,winter,13.1,1
203161,Butter,Dairy,0.3,23,8,102.1,83.58,225,50,low,summer,16.4,8
203162,Paneer,Dairy,0.73,4,4,118.86,83.01,91,49,high,winter,3.2,4
203163,Orange,Fruits,0.71,5,4,87.7,60.14,142,21,low,rainy,22.6,4
203164,Orange,Fruits,0.92,0,10,83.95,57.47,106,37,medium,summer,1.8,10
203165,Orange,Fruits,0.83,3,7,90.98,66.63,82,35,medium,rainy,3.9,7
203166,Yogurt,Dairy,0.77,3,5,66.88,40.74,63,78,high,winter,0.0,5
203167,Muffin,Bakery,0.95,0,4,35.6,27.29,158,25,low,rainy,15.8,4
203168,Minced Meat,Meat,0.86,2,2,328.76,269.22,161,45,medium,winter,13.3,2
203169,Carrot,Vegetables,0.76,5,8,40.97,32.8,174,77,medium,rainy,5.2,8
203170,Yogurt,Dairy,0.62,4,4,74.34,47.66,62,48,high,winter,8.3,4
203171,Yogurt,Dairy,0.85,2,5,71.02,48.24,115,72,high,rainy,0.0,5
203172,Sausage,Meat,0.79,3,7,189.02,141.25,156,38,medium,winter,4.4,7
203173,Croissant,Bakery,0.94,0,2,58.88,40.21,122,50,medium,rainy,10.6,2
203174,Cake,Bakery,0.87,2,4,247.12,174.25,144,59,medium,summer,4.7,4
203175,Muffin,Bakery,0.97,0,3,38.06,24.38,200,61,medium,winter,5.3,3
203176,Spinach,Vegetables,0.83,1,4,29.03,22.18,164,16,low,rainy,19.2,4
203177,Yogurt,Dairy,0.85,2,7,68.87,52.66,243,27,low,winter,16.7,7
203178,Carrot,Vegetables,0.85,4,11,37.59,30.74,135,38,medium,rainy,2.7,11
203179,Fish Fillet,Meat,0.91,1,3,327.93,267.72,123,32,medium,winter,6.2,3
203180,Croissant,Bakery,0.78,2,2,54.21,37.32,148,27,low,summer,22.4,2
203181,Cheese,Dairy,0.61,6,13,220.31,147.37,285,70,medium,summer,6.9,13
203182,Cake,Bakery,0.93,0,5,248.23,157.25,224,72,medium,winter,0.5,5
203183,Yogurt,Dairy,0.9,0,7,63.29,47.9,242,27,low,rainy,16.5,7
203184,Spinach,Vegetables,0.73,3,2,30.1,21.99,234,61,medium,winter,15.6,2
203185,Orange,Fruits,0.74,5,6,96.18,60.44,290,30,low,rainy,16.3,6
203186,Tomato,Vegetables,0.64,6,2,38.37,27.18,158,23,low,summer,30.6,2
203187,Tomato,Vegetables,0.83,1,8,33.26,24.04,112,45,medium,summer,1.6,8
203188,Croissant,Bakery,0.86,0,3,55.42,34.04,249,83,medium,summer,6.8,3
203189,Bread,Bakery,0.9,1,4,41.82,27.69,99,58,high,rainy,4.4,4
203190,Papaya,Fruits,0.78,3,2,83.88,61.68,309,37,low,rainy,24.1,2
203191,Cake,Bakery,0.86,1,5,274.27,200.03,168,28,low,rainy,11.4,5
203192,Milk,Dairy,0.75,1,4,56.45,37.05,249,28,low,summer,27.1,4
203193,Cucumber,Vegetables,0.69,6,2,36.86,28.79,182,47,medium,winter,12.9,2
203194,Butter,Dairy,0.82,4,26,100.84,77.66,205,26,low,rainy,16.0,26
203195,Spinach,Vegetables,0.71,3,1,26.53,20.92,246,19,low,winter,20.7,1
203196,Carrot,Vegetables,0.68,9,4,37.34,29.82,232,31,low,summer,19.0,4
203197,Yogurt,Dairy,0.93,1,6,68.19,52.66,98,26,medium,rainy,3.2,6
203198,Paneer,Dairy,0.92,1,6,116.87,81.64,81,50,high,winter,0.0,6
203199,Apple,Fruits,0.55,9,4,153.77,102.68,234,68,medium,summer,14.7,4
203200,Croissant,Bakery,0.93,0,3,59.7,37.49,252,79,medium,rainy,7.8,3
203201,Mutton,Meat,0.62,6,1,773.28,469.43,95,29,medium,rainy,15.3,1
203202,Yogurt,Dairy,0.52,7,1,64.19,39.53,74,39,high,winter,9.2,1
203203,Orange,Fruits,0.64,6,3,97.98,59.44,128,72,high,summer,5.6,3
203204,Butter,Dairy,0.83,5,24,98.68,67.56,118,78,high,rainy,0.0,24
203205,Cucumber,Vegetables,0.63,6,1,36.9,28.29,124,41,medium,winter,15.0,1
203206,Tomato,Vegetables,0.55,7,2,35.55,23.97,107,65,high,summer,17.3,2
203207,Cucumber,Vegetables,0.69,5,3,39.13,28.36,111,46,medium,summer,10.1,3
203208,Cake,Bakery,0.67,4,2,282.81,179.55,98,25,medium,rainy,16.0,2
203209,Yogurt,Dairy,0.63,2,5,68.59,55.51,135,82,high,summer,2.7,5
203210,Spinach,Vegetables,0.84,2,2,30.52,24.45,61,76,high,winter,5.9,2
203211,Bun,Bakery,0.94,0,3,28.06,21.61,155,85,high,summer,7.3,3
203212,Potato,Vegetables,0.64,11,10,34.91,22.97,215,14,low,summer,19.4,10
203213,Tomato,Vegetables,0.64,7,1,32.97,24.72,129,62,medium,rainy,13.0,1
203214,Banana,Fruits,0.6,5,1,58.43,41.08,120,51,medium,rainy,18.3,1
203215,Cake,Bakery,0.92,2,4,254.55,184.16,199,76,medium,winter,10.2,4
203216,Spinach,Vegetables,0.91,1,4,27.36,20.72,87,18,low,rainy,12.0,4
203217,Mutton,Meat,0.89,0,6,666.81,430.22,60,27,medium,summer,4.0,6
203218,Orange,Fruits,0.67,7,3,86.47,61.99,190,47,medium,rainy,11.7,3
203219,Banana,Fruits,0.5,5,2,53.28,36.72,148,54,medium,summer,19.1,2
203220,Milk,Dairy,0.69,3,3,51.58,40.02,175,43,medium,rainy,11.7,3
203221,Croissant,Bakery,0.97,1,3,55.06,35.88,83,57,high,rainy,4.0,3
203222,Potato,Vegetables,0.48,16,4,30.47,19.37,189,47,medium,rainy,16.6,4
203223,Mutton,Meat,0.69,5,2,714.36,541.3,125,25,low,rainy,22.3,2
203224,Cucumber,Vegetables,0.99,0,6,36.13,23.09,243,37,low,rainy,12.2,6
203225,Tomato,Vegetables,0.54,7,1,35.4,22.47,167,27,low,summer,30.4,1
203226,Orange,Fruits,0.99,0,10,97.62,76.65,271,67,medium,winter,2.1,10
203227,Potato,Vegetables,0.99,0,19,32.76,20.95,145,29,low,rainy,9.7,19
203228,Cake,Bakery,0.99,0,4,253.88,207.28,87,40,medium,rainy,6.5,4
203229,Chicken Breast,Meat,0.69,4,1,249.56,160.63,145,23,low,winter,24.0,1
203230,Paneer,Dairy,0.85,1,6,129.55,79.0,225,80,medium,summer,7.2,6
203231,Potato,Vegetables,0.86,3,17,34.6,21.28,190,19,low,winter,14.5,17
203232,Bun,Bakery,0.99,0,3,27.15,20.72,172,67,medium,winter,8.8,3
203233,Papaya,Fruits,0.81,2,3,83.49,52.57,188,78,medium,winter,6.1,3
203234,Potato,Vegetables,0.78,8,13,30.36,24.01,317,14,low,rainy,17.6,13
203235,Fish Fillet,Meat,0.8,2,2,329.6,266.03,90,21,medium,winter,10.7,2
203236,Banana,Fruits,0.6,4,1,50.98,40.57,273,77,medium,summer,16.7,1
203237,Banana,Fruits,0.67,5,1,54.9,39.66,304,21,low,winter,28.0,1
203238,Bread,Bakery,0.73,3,1,39.2,27.1,109,46,medium,summer,15.4,1
203239,Cucumber,Vegetables,0.65,6,2,39.32,30.23,318,48,low,rainy,20.2,2
203240,Apple,Fruits,0.78,3,9,132.87,103.56,272,18,low,summer,17.4,9
203241,Spinach,Vegetables,0.85,1,3,30.7,22.92,68,71,high,rainy,2.0,3
203242,Tomato,Vegetables,0.88,1,8,35.18,24.11,277,23,low,rainy,17.9,8
203243,Paneer,Dairy,0.74,3,3,112.56,86.73,129,80,high,summer,3.7,3
203244,Chicken Breast,Meat,0.78,4,2,240.62,151.35,160,23,low,winter,22.4,2
203245,Carrot,Vegetables,0.75,4,10,38.65,29.85,228,47,low,summer,10.6,10
203246,Paneer,Dairy,0.57,5,1,124.29,98.5,318,64,low,rainy,15.8,1
203247,Banana,Fruits,0.68,3,2,59.35,37.42,316,64,low,summer,22.0,2
203248,Butter,Dairy,0.74,6,24,100.08,71.92,215,82,medium,summer,8.5,24
203249,Butter,Dairy,0.27,27,2,87.61,71.25,68,11,low,rainy,15.5,2
203250,Bun,Bakery,0.84,1,2,27.52,17.6,239,48,low,summer,20.8,2
203251,Milk,Dairy,0.87,0,6,57.46,35.12,121,87,high,summer,1.4,6
203252,Spinach,Vegetables,0.93,0,4,27.28,17.25,71,18,medium,summer,7.1,4
203253,Grapes,Fruits,0.65,4,3,121.67,93.81,285,45,low,rainy,19.7,3
203254,Spinach,Vegetables,0.98,0,4,26.15,16.88,70,55,high,summer,4.4,4
203255,Bun,Bakery,0.8,2,1,28.44,20.78,137,26,low,rainy,19.4,1
203256,Muffin,Bakery,0.91,1,2,37.78,27.81,255,42,low,rainy,23.1,2
203257,Sausage,Meat,0.7,6,4,178.92,145.74,55,34,high,winter,5.9,4
203258,Butter,Dairy,0.99,0,30,91.65,68.28,163,45,medium,rainy,4.6,30
203259,Minced Meat,Meat,0.86,2,3,279.56,203.06,43,42,high,winter,0.6,3
203260,Cucumber,Vegetables,0.88,1,7,33.87,21.78,76,78,high,summer,0.0,7
203261,Yogurt,Dairy,0.71,4,3,69.91,50.5,64,72,high,rainy,6.3,3
203262,Croissant,Bakery,0.9,1,3,58.52,46.99,95,67,high,rainy,3.6,3
203263,Milk,Dairy,0.96,0,6,58.87,37.09,174,29,low,rainy,12.3,6
203264,Yogurt,Dairy,0.44,7,2,69.85,55.55,198,25,low,summer,20.5,2
203265,Paneer,Dairy,0.55,6,2,129.04,82.4,215,79,medium,winter,17.0,2
203266,Muffin,Bakery,0.96,0,3,35.91,22.22,149,39,medium,rainy,8.3,3
203267,Chicken Breast,Meat,0.67,4,2,277.29,211.94,126,11,low,rainy,21.9,2
203268,Yogurt,Dairy,0.84,1,7,63.52,43.46,137,32,medium,summer,5.3,7
203269,Croissant,Bakery,0.83,2,2,58.62,47.01,196,55,medium,rainy,12.2,2
203270,Cake,Bakery,0.81,3,3,277.41,184.84,124,27,low,rainy,15.7,3
203271,Apple,Fruits,0.56,10,3,134.51,99.26,174,35,low,rainy,21.3,3
203272,Banana,Fruits,0.76,2,3,51.23,36.3,214,43,low,summer,15.3,3
203273,Croissant,Bakery,0.99,0,3,55.59,43.05,244,49,low,winter,12.7,3
203274,Fish Fillet,Meat,0.75,3,1,344.67,258.21,167,30,low,winter,26.9,1
203275,Cucumber,Vegetables,0.7,3,5,35.41,28.78,223,25,low,summer,18.6,5
203276,Potato,Vegetables,0.54,16,3,33.81,22.63,275,13,low,rainy,27.1,3
203277,Cucumber,Vegetables,0.73,6,2,35.4,21.38,307,42,low,winter,24.5,2
203278,Yogurt,Dairy,0.83,2,5,65.63,49.24,244,17,low,winter,19.3,5
203279,Butter,Dairy,0.93,3,28,103.8,62.61,148,34,medium,winter,6.5,28
203280,Carrot,Vegetables,0.63,12,1,39.3,24.52,198,48,medium,rainy,18.7,1
203281,Papaya,Fruits,0.62,4,1,75.96,46.74,222,22,low,rainy,28.7,1
203282,Papaya,Fruits,0.71,3,1,83.79,64.21,88,82,high,summer,13.6,1
203283,Yogurt,Dairy,0.39,7,2,73.42,58.72,153,32,low,summer,20.1,2
203284,Bun,Bakery,0.95,1,2,26.59,21.45,215,93,medium,winter,13.6,2
203285,Bread,Bakery,0.88,2,1,45.96,35.67,114,86,high,rainy,7.0,1
203286,Potato,Vegetables,0.55,15,5,30.16,24.41,258,55,low,winter,10.8,5
203287,Muffin,Bakery,0.9,2,2,37.99,29.2,80,31,medium,winter,13.3,2
203288,Potato,Vegetables,0.88,2,17,32.65,19.92,280,17,low,winter,14.7,17
203289,Sausage,Meat,0.75,4,7,165.98,129.02,118,30,medium,rainy,3.2,7
203290,Muffin,Bakery,0.85,2,1,36.87,29.35,257,20,low,summer,18.3,1
203291,Apple,Fruits,0.69,6,6,152.4,92.31,144,17,low,summer,20.7,6
203292,Apple,Fruits,0.65,5,7,153.18,121.93,318,35,low,summer,17.7,7
203293,Banana,Fruits,0.99,0,6,54.83,34.61,172,53,medium,winter,0.0,6
203294,Muffin,Bakery,0.8,1,4,38.21,27.43,155,39,medium,summer,5.5,4
203295,Tomato,Vegetables,0.72,5,3,32.21,24.55,317,25,low,rainy,24.5,3
203296,Bread,Bakery,0.87,3,1,44.38,34.15,191,61,medium,winter,11.3,1
203297,Paneer,Dairy,0.53,6,1,125.71,91.46,139,54,medium,summer,21.8,1
203298,Bread,Bakery,0.94,0,4,42.64,29.02,221,68,medium,summer,8.7,4
203299,Potato,Vegetables,0.92,3,18,33.8,21.85,87,19,low,rainy,9.9,18
203300,Cake,Bakery,0.81,4,2,249.7,204.55,189,73,medium,winter,13.0,2
203301,Muffin,Bakery,0.86,2,3,32.22,24.75,167,51,medium,summer,6.2,3
203302,Mutton,Meat,0.75,5,2,721.34,449.01,56,17,medium,winter,15.5,2
203303,Cake,Bakery,0.92,0,4,277.6,184.59,80,72,high,summer,6.4,4
203304,Muffin,Bakery,0.92,1,3,32.25,25.3,88,27,medium,summer,6.1,3
203305,Butter,Dairy,0.31,26,4,102.94,73.21,255,31,low,winter,26.2,4
203306,Croissant,Bakery,0.9,0,3,58.25,35.48,160,85,high,summer,3.1,3
203307,Spinach,Vegetables,0.7,3,2,25.93,20.07,94,47,medium,rainy,14.2,2
203308,Grapes,Fruits,0.89,1,5,130.09,103.87,233,44,low,winter,6.4,5
203309,Paneer,Dairy,0.59,6,2,112.14,75.13,122,62,high,winter,12.7,2
203310,Apple,Fruits,0.89,1,12,129.13,104.28,156,49,medium,winter,0.6,12
203311,Fish Fillet,Meat,0.82,1,4,355.23,254.45,137,15,low,rainy,23.3,4
203312,Muffin,Bakery,0.99,0,3,37.48,27.07,190,31,low,winter,17.0,3
203313,Tomato,Vegetables,0.94,1,8,38.1,25.69,216,48,low,winter,7.0,8
203314,Mutton,Meat,0.97,1,7,700.66,563.95,115,11,low,summer,19.5,7
203315,Potato,Vegetables,0.99,0,20,32.98,24.56,263,23,low,rainy,18.5,20
203316,Potato,Vegetables,0.73,5,16,31.39,23.4,200,24,low,summer,17.7,16
203317,Minced Meat,Meat,0.71,3,1,309.07,189.28,46,34,high,rainy,6.6,1
203318,Cucumber,Vegetables,0.67,4,2,36.38,25.63,81,24,medium,summer,15.7,2
203319,Carrot,Vegetables,0.96,4,11,40.24,32.15,140,18,low,winter,16.2,11
203320,Yogurt,Dairy,0.71,4,4,70.86,46.21,114,42,medium,rainy,8.4,4
203321,Cucumber,Vegetables,0.76,3,4,33.45,24.11,269,25,low,rainy,21.3,4
203322,Milk,Dairy,0.95,0,6,61.22,39.56,254,15,low,summer,18.2,6
203323,Potato,Vegetables,0.57,16,3,34.69,26.69,97,17,low,winter,19.9,3
203324,Bread,Bakery,0.93,0,3,44.41,27.3,197,78,medium,rainy,6.7,3
203325,Carrot,Vegetables,0.86,4,11,39.0,28.88,103,62,high,rainy,0.0,11
203326,Cheese,Dairy,0.45,11,10,225.6,177.05,262,23,low,summer,19.3,10
203327,Tomato,Vegetables,0.74,5,4,37.48,29.85,80,48,high,summer,5.9,4
203328,Cheese,Dairy,0.78,3,18,196.67,153.89,155,71,medium,summer,2.4,18
203329,Cucumber,Vegetables,0.85,1,6,38.76,28.32,316,35,low,summer,17.6,6
203330,Carrot,Vegetables,0.86,0,14,37.63,27.18,289,15,low,summer,15.4,14
203331,Muffin,Bakery,0.89,2,1,35.92,28.45,116,33,medium,winter,11.5,1
