product_id,product_name,product_category,days_since_arrival,storage_type,storage_condition,packaging_type,display_type,is_damaged,weather_condition,product_sensitivity,freshness_score
102612,Paneer,Dairy,6,fridge,good,sealed,fridge,yes,cold,high,0.38
102613,Chicken Breast,Meat,7,freezer,good,sealed,freezer,yes,normal,high,0.43
102614,Orange,Fruits,3,room_temp,good,sealed,open_shelf,no,hot,medium,0.81
102615,Tomato,Vegetables,2,fridge,poor,open,fridge,no,hot,medium,0.65
102616,Tomato,Vegetables,1,fridge,good,open,fridge,no,cold,medium,0.97
102617,Cake,Bakery,5,room_temp,good,sealed,open_shelf,no,hot,medium,0.8
102618,Paneer,Dairy,4,fridge,average,sealed,fridge,yes,hot,high,0.36
102619,Cake,Bakery,1,room_temp,good,open,open_shelf,no,hot,medium,0.87
102620,Chicken Breast,Meat,0,room_temp,good,sealed,freezer,no,normal,high,0.91
102621,Cake,Bakery,4,room_temp,good,open,open_shelf,yes,hot,medium,0.55
102622,Paneer,Dairy,2,fridge,poor,sealed,fridge,no,cold,high,0.74
102623,Orange,Fruits,1,room_temp,average,open,open_shelf,no,hot,medium,0.77
102624,Chicken Breast,Meat,6,freezer,good,sealed,open_shelf,no,normal,high,0.52
102625,Bun,Bakery,2,room_temp,good,open,open_shelf,no,normal,medium,0.87
102626,Spinach,Vegetables,7,fridge,good,open,fridge,no,hot,high,0.36
102627,Yogurt,Dairy,1,fridge,average,sealed,fridge,no,normal,high,0.87
102628,Apple,Fruits,8,room_temp,average,open,open_shelf,no,normal,medium,0.59
102629,Banana,Fruits,4,freezer,good,open,freezer,no,normal,high,0.47
102630,Tomato,Vegetables,7,fridge,good,open,fridge,no,normal,medium,0.7
102631,Bread,Bakery,2,room_temp,good,open,fridge,no,cold,medium,0.84
102632,Carrot,Vegetables,1,fridge,good,sealed,fridge,no,normal,low,0.98
102633,Croissant,Bakery,2,room_temp,poor,open,open_shelf,no,normal,medium,0.73
102634,Tomato,Vegetables,4,fridge,average,sealed,fridge,no,cold,medium,0.85
102635,Muffin,Bakery,5,room_temp,poor,open,open_shelf,no,cold,medium,0.66
102636,Butter,Dairy,6,fridge,average,sealed,fridge,no,cold,low,0.81
102637,Potato,Vegetables,7,fridge,good,open,fridge,yes,hot,low,0.66
102638,Orange,Fruits,4,room_temp,good,sealed,open_shelf,no,cold,medium,0.9
102639,Muffin,Bakery,4,room_temp,good,open,open_shelf,no,hot,medium,0.78
102640,Cucumber,Vegetables,8,fridge,good,open,fridge,yes,normal,medium,0.51
102641,Cake,Bakery,4,room_temp,good,sealed,fridge,no,normal,medium,0.8
102642,Banana,Fruits,7,room_temp,good,open,open_shelf,no,normal,high,0.46
102643,Spinach,Vegetables,6,fridge,good,open,fridge,no,normal,high,0.57
102644,Croissant,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.88
102645,Apple,Fruits,4,room_temp,good,sealed,open_shelf,no,hot,medium,0.77
102646,Banana,Fruits,11,room_temp,good,sealed,open_shelf,no,normal,high,0.2
102647,Yogurt,Dairy,9,fridge,good,sealed,fridge,no,hot,high,0.37
102648,Potato,Vegetables,0,fridge,good,open,open_shelf,no,cold,low,0.92
102649,Cheese,Dairy,6,fridge,good,sealed,fridge,no,normal,medium,0.78
102650,Fish Fillet,Meat,7,freezer,average,sealed,fridge,no,cold,high,0.36
102651,Apple,Fruits,3,room_temp,good,open,open_shelf,no,hot,medium,0.8
102652,Potato,Vegetables,9,room_temp,good,open,fridge,no,hot,low,0.67
102653,Sausage,Meat,0,freezer,good,sealed,freezer,no,cold,medium,0.94
102654,Butter,Dairy,3,fridge,good,sealed,fridge,no,hot,low,0.92
102655,Croissant,Bakery,5,room_temp,good,open,open_shelf,no,hot,medium,0.7
102656,Papaya,Fruits,1,room_temp,good,sealed,open_shelf,yes,normal,high,0.77
102657,Milk,Dairy,1,fridge,poor,sealed,freezer,yes,hot,high,0.4
102658,Banana,Fruits,9,room_temp,good,open,open_shelf,no,normal,high,0.36
102659,Chicken Breast,Meat,5,freezer,good,sealed,freezer,no,normal,high,0.7
102660,Milk,Dairy,7,freezer,good,sealed,freezer,no,hot,high,0.19
102661,Bun,Bakery,0,room_temp,average,sealed,open_shelf,no,hot,medium,0.88
102662,Cucumber,Vegetables,5,fridge,good,sealed,fridge,no,hot,medium,0.75
102663,Chicken Breast,Meat,6,freezer,average,sealed,open_shelf,no,hot,high,0.43
102664,Orange,Fruits,2,room_temp,good,sealed,fridge,no,cold,medium,0.85
102665,Papaya,Fruits,9,room_temp,good,sealed,open_shelf,yes,normal,high,0.22
102666,Orange,Fruits,8,room_temp,good,open,open_shelf,no,hot,medium,0.64
102667,Cheese,Dairy,6,fridge,good,sealed,open_shelf,no,hot,medium,0.68
102668,Apple,Fruits,2,room_temp,average,open,open_shelf,no,normal,medium,0.81
102669,Yogurt,Dairy,8,fridge,good,sealed,fridge,no,hot,high,0.46
102670,Paneer,Dairy,2,fridge,average,sealed,fridge,no,hot,high,0.74
102671,Croissant,Bakery,5,room_temp,good,open,open_shelf,yes,normal,medium,0.59
102672,Carrot,Vegetables,8,fridge,average,sealed,fridge,no,normal,low,0.75
102673,Bun,Bakery,5,room_temp,good,open,open_shelf,no,hot,medium,0.76
102674,Minced Meat,Meat,4,freezer,good,sealed,freezer,yes,hot,high,0.47
102675,Cheese,Dairy,1,fridge,good,sealed,fridge,no,normal,medium,0.94
102676,Butter,Dairy,3,fridge,average,sealed,fridge,no,normal,low,0.9
102677,Muffin,Bakery,4,room_temp,good,open,open_shelf,no,cold,medium,0.82
102678,Grapes,Fruits,9,room_temp,good,open,open_shelf,no,cold,high,0.45
102679,Spinach,Vegetables,0,fridge,good,open,fridge,no,hot,high,0.85
102680,Spinach,Vegetables,2,fridge,poor,open,fridge,no,normal,high,0.68
102681,Minced Meat,Meat,5,freezer,good,sealed,freezer,no,normal,high,0.77
102682,Carrot,Vegetables,5,fridge,average,open,fridge,no,cold,low,0.87
102683,Tomato,Vegetables,3,fridge,average,sealed,fridge,no,cold,medium,0.83
102684,Chicken Breast,Meat,6,freezer,good,sealed,freezer,no,hot,high,0.62
102685,Paneer,Dairy,6,fridge,average,sealed,fridge,no,normal,high,0.51
102686,Butter,Dairy,7,fridge,average,sealed,freezer,no,hot,low,0.69
102687,Carrot,Vegetables,2,fridge,poor,open,fridge,yes,normal,low,0.63
102688,Minced Meat,Meat,0,fridge,good,sealed,fridge,no,cold,high,0.8
102689,Carrot,Vegetables,11,freezer,poor,open,freezer,yes,hot,low,0.2
102690,Croissant,Bakery,4,room_temp,poor,open,open_shelf,no,cold,medium,0.62
102691,Butter,Dairy,3,fridge,good,sealed,fridge,yes,normal,low,0.77
102692,Potato,Vegetables,3,fridge,average,open,open_shelf,no,hot,low,0.76
102693,Bun,Bakery,2,room_temp,good,open,open_shelf,no,hot,medium,0.82
102694,Cake,Bakery,0,room_temp,good,open,open_shelf,no,cold,medium,0.99
102695,Bread,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.91
102696,Milk,Dairy,6,fridge,good,sealed,fridge,no,hot,high,0.5
102697,Apple,Fruits,4,fridge,good,sealed,open_shelf,no,normal,medium,0.76
102698,Cake,Bakery,1,room_temp,average,open,open_shelf,no,hot,medium,0.79
102699,Milk,Dairy,6,fridge,good,sealed,fridge,no,normal,high,0.58
102700,Croissant,Bakery,4,room_temp,good,sealed,freezer,no,normal,medium,0.8
102701,Cucumber,Vegetables,0,fridge,good,open,fridge,no,normal,medium,0.99
102702,Croissant,Bakery,5,room_temp,good,open,open_shelf,no,normal,medium,0.78
102703,Yogurt,Dairy,1,fridge,good,sealed,freezer,no,hot,high,0.78
102704,Cake,Bakery,3,room_temp,good,sealed,open_shelf,no,normal,medium,0.86
102705,Banana,Fruits,3,room_temp,good,open,open_shelf,no,normal,high,0.8
102706,Butter,Dairy,6,fridge,average,sealed,fridge,no,normal,low,0.81
102707,Grapes,Fruits,9,room_temp,good,open,fridge,no,hot,high,0.25
102708,Carrot,Vegetables,6,fridge,average,sealed,fridge,no,normal,low,0.81
102709,Apple,Fruits,4,room_temp,average,open,open_shelf,no,cold,medium,0.73
102710,Banana,Fruits,10,freezer,average,open,fridge,yes,hot,high,0.05
102711,Chicken Breast,Meat,3,freezer,average,sealed,fridge,no,cold,high,0.69
102712,Minced Meat,Meat,0,freezer,average,sealed,freezer,no,hot,high,0.89
102713,Grapes,Fruits,11,room_temp,poor,sealed,open_shelf,no,hot,high,0.14
102714,Yogurt,Dairy,4,fridge,good,sealed,fridge,no,cold,high,0.79
102715,Muffin,Bakery,0,room_temp,good,open,open_shelf,no,cold,medium,0.98
102716,Minced Meat,Meat,4,freezer,average,sealed,freezer,no,normal,high,0.68
102717,Grapes,Fruits,7,room_temp,good,sealed,open_shelf,no,cold,high,0.62
102718,Cheese,Dairy,3,room_temp,good,sealed,freezer,yes,cold,medium,0.51
102719,Orange,Fruits,1,room_temp,good,sealed,open_shelf,no,hot,medium,0.9
102720,Papaya,Fruits,0,room_temp,good,open,fridge,no,normal,high,0.9
102721,Papaya,Fruits,3,room_temp,poor,sealed,open_shelf,no,normal,high,0.59
102722,Bun,Bakery,5,fridge,good,open,fridge,no,hot,medium,0.51
102723,Cucumber,Vegetables,8,fridge,good,sealed,open_shelf,no,cold,medium,0.65
102724,Tomato,Vegetables,4,fridge,good,open,fridge,yes,normal,medium,0.66
102725,Bun,Bakery,3,room_temp,average,sealed,open_shelf,yes,normal,medium,0.57
102726,Butter,Dairy,5,fridge,good,sealed,fridge,no,hot,low,0.89
102727,Cake,Bakery,0,room_temp,good,sealed,freezer,no,normal,medium,0.88
102728,Butter,Dairy,2,fridge,good,sealed,fridge,no,hot,low,0.96
102729,Cheese,Dairy,0,fridge,average,sealed,fridge,yes,hot,medium,0.67
102730,Yogurt,Dairy,2,fridge,good,sealed,open_shelf,no,normal,high,0.81
102731,Mutton,Meat,0,freezer,good,sealed,fridge,no,normal,medium,0.93
102732,Carrot,Vegetables,6,room_temp,good,open,open_shelf,no,cold,low,0.62
102733,Yogurt,Dairy,3,fridge,poor,sealed,fridge,yes,normal,high,0.47
102734,Tomato,Vegetables,4,fridge,good,open,fridge,no,hot,medium,0.75
102735,Minced Meat,Meat,7,freezer,poor,sealed,fridge,no,cold,high,0.38
102736,Minced Meat,Meat,6,freezer,good,sealed,freezer,no,normal,high,0.62
102737,Fish Fillet,Meat,0,freezer,average,sealed,freezer,no,cold,high,0.92
102738,Bread,Bakery,1,freezer,average,open,freezer,no,normal,medium,0.66
102739,Butter,Dairy,3,fridge,good,sealed,fridge,yes,normal,low,0.75
102740,Butter,Dairy,1,fridge,good,sealed,open_shelf,no,normal,low,0.93
102741,Butter,Dairy,4,fridge,average,sealed,fridge,no,cold,low,0.86
102742,Cucumber,Vegetables,7,fridge,good,open,fridge,no,normal,medium,0.71
102743,Butter,Dairy,4,fridge,average,sealed,fridge,no,hot,low,0.84
102744,Grapes,Fruits,11,room_temp,average,open,open_shelf,no,normal,high,0.29
102745,Muffin,Bakery,1,room_temp,good,open,open_shelf,no,hot,medium,0.9
102746,Spinach,Vegetables,2,fridge,good,sealed,fridge,no,hot,high,0.78
102747,Potato,Vegetables,6,fridge,good,open,fridge,no,hot,low,0.8
102748,Milk,Dairy,8,fridge,poor,sealed,fridge,no,cold,high,0.24
102749,Grapes,Fruits,11,room_temp,good,sealed,open_shelf,yes,normal,high,0.25
102750,Apple,Fruits,5,room_temp,good,open,open_shelf,no,hot,medium,0.72
102751,Tomato,Vegetables,10,freezer,good,open,freezer,no,cold,medium,0.46
102752,Potato,Vegetables,0,fridge,average,open,fridge,no,hot,low,0.88
102753,Muffin,Bakery,4,room_temp,good,open,open_shelf,no,cold,medium,0.84
102754,Papaya,Fruits,10,room_temp,poor,sealed,open_shelf,no,hot,high,0.05
102755,Potato,Vegetables,10,fridge,good,open,fridge,yes,cold,low,0.62
102756,Minced Meat,Meat,5,freezer,good,sealed,fridge,no,hot,high,0.54
102757,Muffin,Bakery,1,room_temp,average,open,open_shelf,no,hot,medium,0.82
102758,Croissant,Bakery,0,room_temp,good,open,open_shelf,yes,normal,medium,0.81
102759,Orange,Fruits,1,room_temp,good,sealed,open_shelf,no,cold,medium,0.99
102760,Bun,Bakery,5,room_temp,average,open,open_shelf,no,normal,medium,0.74
102761,Orange,Fruits,1,room_temp,poor,open,freezer,no,cold,medium,0.68
102762,Croissant,Bakery,5,room_temp,good,open,open_shelf,no,normal,medium,0.78
102763,Carrot,Vegetables,10,fridge,average,open,fridge,no,normal,low,0.74
102764,Grapes,Fruits,7,room_temp,average,open,open_shelf,no,hot,high,0.41
102765,Fish Fillet,Meat,6,freezer,good,sealed,freezer,no,normal,high,0.62
102766,Butter,Dairy,3,fridge,good,sealed,fridge,no,hot,low,0.97
102767,Carrot,Vegetables,6,fridge,good,sealed,fridge,no,cold,low,0.91
102768,Chicken Breast,Meat,3,freezer,poor,sealed,freezer,no,normal,high,0.68
102769,Banana,Fruits,1,room_temp,average,sealed,fridge,yes,hot,high,0.57
102770,Yogurt,Dairy,6,fridge,good,sealed,fridge,no,normal,high,0.68
102771,Banana,Fruits,3,room_temp,average,open,open_shelf,no,cold,high,0.72
102772,Yogurt,Dairy,7,fridge,good,sealed,fridge,no,hot,high,0.52
102773,Spinach,Vegetables,8,fridge,good,open,freezer,no,normal,high,0.29
102774,Potato,Vegetables,11,fridge,good,open,fridge,yes,hot,low,0.53
102775,Chicken Breast,Meat,1,freezer,average,sealed,freezer,no,hot,high,0.76
102776,Fish Fillet,Meat,5,freezer,good,sealed,freezer,no,hot,high,0.56
102777,Mutton,Meat,3,freezer,good,sealed,freezer,no,hot,medium,0.83
102778,Yogurt,Dairy,9,fridge,average,sealed,fridge,no,normal,high,0.44
102779,Cake,Bakery,5,room_temp,good,open,open_shelf,no,cold,medium,0.84
102780,Potato,Vegetables,6,fridge,good,open,fridge,no,normal,low,0.88
102781,Yogurt,Dairy,8,fridge,good,sealed,fridge,no,hot,high,0.49
102782,Orange,Fruits,6,room_temp,average,open,open_shelf,no,normal,medium,0.72
102783,Tomato,Vegetables,6,fridge,poor,sealed,open_shelf,no,normal,medium,0.53
102784,Muffin,Bakery,5,room_temp,average,open,open_shelf,no,hot,medium,0.66
102785,Apple,Fruits,9,room_temp,good,sealed,open_shelf,no,normal,medium,0.67
102786,Minced Meat,Meat,6,freezer,good,sealed,freezer,no,normal,high,0.63
102787,Fish Fillet,Meat,5,freezer,good,sealed,freezer,no,normal,high,0.66
102788,Carrot,Vegetables,2,fridge,good,sealed,fridge,yes,normal,low,0.82
102789,Milk,Dairy,2,fridge,good,sealed,fridge,no,normal,high,0.92
102790,Cheese,Dairy,7,fridge,poor,sealed,fridge,no,normal,medium,0.55
102791,Chicken Breast,Meat,1,freezer,average,sealed,open_shelf,no,hot,high,0.7
102792,Potato,Vegetables,0,fridge,good,sealed,fridge,no,hot,low,0.96
102793,Yogurt,Dairy,3,fridge,average,sealed,fridge,no,cold,high,0.75
102794,Chicken Breast,Meat,1,freezer,good,sealed,freezer,no,cold,high,0.91
102795,Butter,Dairy,8,fridge,good,sealed,fridge,no,hot,low,0.81
102796,Muffin,Bakery,5,room_temp,good,open,open_shelf,no,hot,medium,0.69
102797,Yogurt,Dairy,3,fridge,average,sealed,fridge,no,normal,high,0.76
102798,Mutton,Meat,3,freezer,good,sealed,freezer,no,normal,medium,0.92
102799,Yogurt,Dairy,8,room_temp,good,sealed,open_shelf,no,hot,high,0.3
102800,Milk,Dairy,2,fridge,average,sealed,fridge,no,normal,high,0.8
102801,Chicken Breast,Meat,6,freezer,average,sealed,open_shelf,no,hot,high,0.42
102802,Cake,Bakery,4,room_temp,average,open,open_shelf,no,normal,medium,0.71
102803,Cucumber,Vegetables,3,fridge,good,open,fridge,no,hot,medium,0.77
102804,Apple,Fruits,0,room_temp,poor,open,open_shelf,no,normal,medium,0.8
102805,Sausage,Meat,2,freezer,good,sealed,freezer,no,hot,medium,0.85
102806,Paneer,Dairy,9,fridge,average,sealed,fridge,no,normal,high,0.31
102807,Carrot,Vegetables,5,fridge,good,open,fridge,no,hot,low,0.88
102808,Apple,Fruits,2,room_temp,average,open,open_shelf,no,normal,medium,0.81
102809,Butter,Dairy,9,fridge,good,sealed,fridge,yes,normal,low,0.65
102810,Potato,Vegetables,7,fridge,good,open,fridge,yes,hot,low,0.62
102811,Cheese,Dairy,9,fridge,poor,sealed,fridge,yes,hot,medium,0.29
102812,Banana,Fruits,2,fridge,good,open,open_shelf,no,normal,high,0.71
102813,Orange,Fruits,2,room_temp,good,open,open_shelf,yes,normal,medium,0.71
102814,Spinach,Vegetables,6,fridge,good,open,fridge,no,hot,high,0.42
102815,Papaya,Fruits,4,room_temp,good,sealed,open_shelf,no,normal,high,0.79
102816,Banana,Fruits,1,room_temp,good,sealed,freezer,no,cold,high,0.91
102817,Croissant,Bakery,2,room_temp,average,sealed,open_shelf,no,cold,medium,0.83
102818,Yogurt,Dairy,8,fridge,good,sealed,fridge,no,normal,high,0.56
102819,Tomato,Vegetables,3,fridge,good,open,open_shelf,no,cold,medium,0.77
102820,Potato,Vegetables,8,fridge,average,open,fridge,no,cold,low,0.76
102821,Potato,Vegetables,11,fridge,good,sealed,fridge,no,hot,low,0.77
102822,Muffin,Bakery,2,room_temp,good,open,open_shelf,yes,cold,medium,0.75
102823,Grapes,Fruits,5,room_temp,average,open,open_shelf,no,hot,high,0.54
102824,Apple,Fruits,3,room_temp,good,open,open_shelf,no,cold,medium,0.87
102825,Grapes,Fruits,8,room_temp,good,sealed,open_shelf,no,cold,high,0.57
102826,Paneer,Dairy,7,fridge,average,sealed,fridge,yes,normal,high,0.26
102827,Yogurt,Dairy,4,fridge,good,sealed,fridge,no,normal,high,0.76
102828,Chicken Breast,Meat,1,freezer,average,sealed,freezer,no,cold,high,0.9
102829,Paneer,Dairy,4,fridge,good,sealed,open_shelf,no,normal,high,0.66
102830,Cake,Bakery,4,room_temp,good,open,open_shelf,no,normal,medium,0.81
102831,Cake,Bakery,4,room_temp,poor,open,fridge,yes,hot,medium,0.29
102832,Carrot,Vegetables,9,fridge,average,open,fridge,no,normal,low,0.73
102833,Fish Fillet,Meat,6,freezer,average,sealed,open_shelf,yes,cold,high,0.27
102834,Bun,Bakery,1,room_temp,poor,open,open_shelf,no,hot,medium,0.68
102835,Carrot,Vegetables,6,fridge,good,sealed,freezer,no,hot,low,0.72
102836,Butter,Dairy,4,fridge,good,sealed,fridge,no,normal,low,0.98
102837,Spinach,Vegetables,6,fridge,average,open,open_shelf,no,normal,high,0.37
102838,Carrot,Vegetables,3,fridge,poor,sealed,fridge,no,normal,low,0.78
102839,Carrot,Vegetables,7,fridge,poor,open,fridge,no,hot,low,0.62
102840,Bun,Bakery,4,room_temp,good,open,fridge,no,cold,medium,0.79
102841,Mutton,Meat,2,freezer,average,sealed,open_shelf,yes,hot,medium,0.53
102842,Carrot,Vegetables,4,fridge,good,open,fridge,no,hot,low,0.84
102843,Paneer,Dairy,5,fridge,average,sealed,fridge,no,normal,high,0.62
102844,Cake,Bakery,4,room_temp,average,open,freezer,no,normal,medium,0.66
102845,Orange,Fruits,9,room_temp,poor,sealed,open_shelf,no,hot,medium,0.52
102846,Bread,Bakery,4,room_temp,good,open,open_shelf,no,cold,medium,0.85
102847,Spinach,Vegetables,5,fridge,average,sealed,fridge,no,hot,high,0.47
102848,Cake,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.89
102849,Paneer,Dairy,2,fridge,good,sealed,fridge,no,normal,high,0.9
102850,Grapes,Fruits,10,room_temp,average,open,open_shelf,no,hot,high,0.28
102851,Croissant,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.89
102852,Carrot,Vegetables,5,fridge,good,open,fridge,no,hot,low,0.83
102853,Papaya,Fruits,1,room_temp,good,sealed,open_shelf,yes,normal,high,0.8
102854,Papaya,Fruits,2,room_temp,good,open,freezer,no,hot,high,0.71
102855,Potato,Vegetables,2,fridge,poor,open,fridge,no,cold,low,0.8
102856,Cheese,Dairy,2,fridge,average,sealed,open_shelf,no,normal,medium,0.8
102857,Orange,Fruits,2,room_temp,poor,open,open_shelf,no,cold,medium,0.77
102858,Bun,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.91
102859,Carrot,Vegetables,1,room_temp,good,open,open_shelf,no,hot,low,0.78
102860,Minced Meat,Meat,6,freezer,good,sealed,freezer,no,normal,high,0.67
102861,Potato,Vegetables,9,fridge,good,open,open_shelf,no,normal,low,0.71
102862,Cheese,Dairy,4,fridge,poor,sealed,fridge,no,normal,medium,0.65
102863,Minced Meat,Meat,0,freezer,good,sealed,freezer,no,hot,high,0.93
102864,Papaya,Fruits,2,room_temp,good,sealed,open_shelf,no,normal,high,0.88
102865,Mutton,Meat,1,freezer,average,sealed,freezer,yes,cold,medium,0.74
102866,Spinach,Vegetables,4,room_temp,good,open,open_shelf,no,normal,high,0.51
102867,Mutton,Meat,4,freezer,good,sealed,fridge,yes,cold,medium,0.57
102868,Minced Meat,Meat,1,fridge,average,sealed,fridge,yes,cold,high,0.52
102869,Banana,Fruits,7,room_temp,average,open,open_shelf,no,cold,high,0.46
102870,Tomato,Vegetables,0,fridge,average,sealed,fridge,no,normal,medium,0.9
102871,Tomato,Vegetables,4,fridge,good,open,fridge,no,normal,medium,0.83
102872,Cake,Bakery,4,room_temp,good,sealed,open_shelf,no,hot,medium,0.78
102873,Muffin,Bakery,2,room_temp,average,open,open_shelf,no,hot,medium,0.77
102874,Banana,Fruits,5,fridge,average,sealed,fridge,no,hot,high,0.29
102875,Cucumber,Vegetables,9,fridge,average,sealed,fridge,yes,hot,medium,0.36
102876,Grapes,Fruits,8,room_temp,average,open,fridge,no,cold,high,0.35
102877,Orange,Fruits,10,room_temp,average,sealed,open_shelf,no,normal,medium,0.56
102878,Tomato,Vegetables,6,fridge,poor,open,fridge,no,normal,medium,0.53
102879,Muffin,Bakery,5,room_temp,average,open,freezer,no,normal,medium,0.65
102880,Butter,Dairy,3,fridge,average,sealed,freezer,no,normal,low,0.82
102881,Cucumber,Vegetables,7,fridge,good,open,fridge,no,normal,medium,0.71
102882,Grapes,Fruits,8,room_temp,good,sealed,open_shelf,no,hot,high,0.5
102883,Tomato,Vegetables,8,fridge,average,sealed,freezer,no,normal,medium,0.58
102884,Papaya,Fruits,5,room_temp,average,open,open_shelf,yes,hot,high,0.28
102885,Spinach,Vegetables,3,fridge,poor,open,fridge,no,cold,high,0.61
102886,Tomato,Vegetables,5,fridge,good,open,fridge,no,hot,medium,0.71
102887,Orange,Fruits,6,room_temp,average,open,open_shelf,no,normal,medium,0.71
102888,Potato,Vegetables,5,fridge,poor,sealed,fridge,no,normal,low,0.75
102889,Spinach,Vegetables,11,fridge,good,open,fridge,no,normal,high,0.17
102890,Cucumber,Vegetables,4,fridge,good,open,fridge,no,cold,medium,0.83
102891,Croissant,Bakery,0,room_temp,average,open,open_shelf,yes,normal,medium,0.67
102892,Paneer,Dairy,7,freezer,average,sealed,freezer,no,normal,high,0.25
102893,Spinach,Vegetables,9,fridge,good,open,fridge,no,cold,high,0.3
